# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  350       3.371495814482e-10       2.413782934779e-12       1.210640776925e-11       4.815944633920e-15       2.465216962382e-13       4.313938810541e-14       2.291478727528e-15 
  351       3.337426881938e-10       2.433783130451e-12       1.191457826312e-11       4.831316599010e-15       2.442193349166e-13       4.245291767580e-14       2.288873878816e-15 
  352       3.303838866305e-10       2.453483459123e-12       1.171912898199e-11       4.846656053942e-15       2.419454239473e-13       4.177339848915e-14       2.285996466356e-15 
  353       3.270738600781e-10       2.472875261167e-12       1.152014094067e-11       4.861965705300e-15       2.396996244329e-13       4.110090581151e-14       2.282851926561e-15 
  354       3.238132832594e-10       2.491949792630e-12       1.131769752135e-11       4.877248326398e-15       2.374815745474e-13       4.043551275057e-14       2.279445874270e-15 
  355       3.206028221692e-10       2.510698224919e-12       1.111188449085e-11       4.892506757740e-15       2.352908893281e-13       3.977729022895e-14       2.275784104100e-15 
  356       3.174431339432e-10       2.529111644481e-12       1.090279001795e-11       4.907743907470e-15       2.331271604686e-13       3.912630695739e-14       2.271872591788e-15 
  357       3.143348667265e-10       2.547181052491e-12       1.069050469065e-11       4.922962751824e-15       2.309899561113e-13       3.848262940803e-14       2.267717495548e-15 
  358       3.112786595428e-10       2.564897364537e-12       1.047512153347e-11       4.938166335580e-15       2.288788206400e-13       3.784632178767e-14       2.263325157417e-15 
  359       3.082751421626e-10       2.582251410297e-12       1.025673602477e-11       4.953357772517e-15       2.267932744722e-13       3.721744601094e-14       2.258702104605e-15 
  360       3.053249349725e-10       2.599233933233e-12       1.003544611401e-11       4.968540245862e-15       2.247328138521e-13       3.659606167365e-14       2.253855050843e-15 
  361       3.024286488438e-10       2.615835590265e-12       9.811352239045e-12       4.983717008744e-15       2.226969106427e-13       3.598222602593e-14       2.248790897733e-15 
  362       2.995868850012e-10       2.632046951464e-12       9.584557343452e-12       4.998891384647e-15       2.206850121187e-13       3.537599394555e-14       2.243516736102e-15 
  363       2.968002348915e-10       2.647858499728e-12       9.355166893786e-12       5.014066767863e-15       2.186965407589e-13       3.477741791113e-14       2.238039847342e-15 
  364       2.940692800527e-10       2.663260630474e-12       9.123288896889e-12       5.029246623942e-15       2.167308940388e-13       3.418654797539e-14       2.232367704768e-15 
  365       2.913945919824e-10       2.678243651316e-12       8.889033917184e-12       5.044434490149e-15       2.147874442232e-13       3.360343173840e-14       2.226507974964e-15 
  366       2.887767320070e-10       2.692797781750e-12       8.652515093964e-12       5.059633975912e-15       2.128655381587e-13       3.302811432079e-14       2.220468519131e-15 
  367       2.862162511502e-10       2.706913152840e-12       8.413848158685e-12       5.074848763277e-15       2.109644970662e-13       3.246063833707e-14       2.214257394439e-15 
  368       2.837136900016e-10       2.720579806903e-12       8.173151452264e-12       5.090082607359e-15       2.090836163338e-13       3.190104386878e-14       2.207882855375e-15 
  369       2.812695785859e-10       2.733787697188e-12       7.930545942367e-12       5.105339336797e-15       2.072221653089e-13       3.134936843781e-14       2.201353355093e-15 
  370       2.788844362314e-10       2.746526687565e-12       7.686155240706e-12       5.120622854204e-15       2.053793870909e-13       3.080564697960e-14       2.194677546762e-15 
  371       2.765587136006e-10       2.758787821556e-12       7.440096651635e-12       5.135936778881e-15       2.035546359857e-13       3.026990184196e-14       2.187862936746e-15 
  372       2.742926165497e-10       2.770567184804e-12       7.192453896588e-12       5.151283358619e-15       2.017477962190e-13       2.974211240470e-14       2.180911783296e-15 
  373       2.720862751243e-10       2.781862193010e-12       6.943303357044e-12       5.166664516234e-15       1.999588791883e-13       2.922224421966e-14       2.173825040135e-15 
  374       2.699398005953e-10       2.792670337006e-12       6.692722956417e-12       5.182082203610e-15       1.981878871915e-13       2.871025884254e-14       2.166603690336e-15 
  375       2.678532852773e-10       2.802989183538e-12       6.440792169541e-12       5.197538401833e-15       1.964348133394e-13       2.820611379754e-14       2.159248746490e-15 
  376       2.658268023473e-10       2.812816376059e-12       6.187592032171e-12       5.213035121341e-15       1.946996414678e-13       2.770976254191e-14       2.151761250894e-15 
  377       2.638604056630e-10       2.822149635512e-12       5.933205150478e-12       5.228574402060e-15       1.929823460498e-13       2.722115443048e-14       2.144142275717e-15 
  378       2.619541295811e-10       2.830986761120e-12       5.677715710539e-12       5.244158313546e-15       1.912828921083e-13       2.674023468031e-14       2.136392923187e-15 
  379       2.601079887764e-10       2.839325631175e-12       5.421209487838e-12       5.259788955129e-15       1.896012351279e-13       2.626694433520e-14       2.128514325761e-15 
  380       2.583219780594e-10       2.847164203823e-12       5.163773856756e-12       5.275468456052e-15       1.879373209671e-13       2.580122023029e-14       2.120507646308e-15 
  381       2.565960721958e-10       2.854500517854e-12       4.905497800071e-12       5.291198975615e-15       1.862910857711e-13       2.534299495660e-14       2.112374078279e-15 
  382       2.549302257241e-10       2.861332693487e-12       4.646471918447e-12       5.306982703311e-15       1.846624558835e-13       2.489219682566e-14       2.104114845893e-15 
  383       2.533243727746e-10       2.867658933160e-12       4.386788439934e-12       5.322821858977e-15       1.830513477589e-13       2.444874983402e-14       2.095731204305e-15 
  384       2.517784268877e-10       2.873477522319e-12       4.126541229459e-12       5.338718692924e-15       1.814576678748e-13       2.401257362784e-14       2.087224439792e-15 
  385       2.502922808326e-10       2.878786830202e-12       3.865825798327e-12       5.354675486088e-15       1.798813126444e-13       2.358358346750e-14       2.078595869923e-15 
  386       2.488658064255e-10       2.883585310629e-12       3.604739313708e-12       5.370694550167e-15       1.783221683283e-13       2.316169019210e-14       2.069846843739e-15 
  387       2.474988543481e-10       2.887871502790e-12       3.343380608137e-12       5.386778227762e-15       1.767801109471e-13       2.274680018411e-14       2.060978741932e-15 
  388       2.461912539665e-10       2.891644032030e-12       3.081850189010e-12       5.402928892521e-15       1.752550061935e-13       2.233881533388e-14       2.051992977019e-15 
  389       2.449428131490e-10       2.894901610642e-12       2.820250248072e-12       5.419148949279e-15       1.737467093448e-13       2.193763300423e-14       2.042890993521e-15 
  390       2.437533180855e-10       2.897643038649e-12       2.558684670923e-12       5.435440834199e-15       1.722550651748e-13       2.154314599503e-14       2.033674268140e-15 
  391       2.426225331050e-10       2.899867204596e-12       2.297259046501e-12       5.451807014913e-15       1.707799078661e-13       2.115524250777e-14       2.024344309935e-15 
  392       2.415502004947e-10       2.901573086335e-12       2.036080676587e-12       5.468249990668e-15       1.693210609229e-13       2.077380611014e-14       2.014902660501e-15 
  393       2.405360403186e-10       2.902759751812e-12       1.775258585293e-12       5.484772292460e-15       1.678783370824e-13       2.039871570055e-14       2.005350894144e-15 
  394       2.395797502353e-10       2.903426359861e-12       1.514903528561e-12       5.501376483182e-15       1.664515382278e-13       2.002984547279e-14       1.995690618061e-15 
  395       2.386810053173e-10       2.903572160983e-12       1.255128003655e-12       5.518065157762e-15       1.650404553002e-13       1.966706488052e-14       1.985923472513e-15 
  396       2.378394578689e-10       2.903196498140e-12       9.960462586606e-13       5.534840943306e-15       1.636448682107e-13       1.931023860187e-14       1.976051131009e-15 
  397       2.370547372449e-10       2.902298807540e-12       7.377743019736e-13       5.551706499238e-15       1.622645457533e-13       1.895922650404e-14       1.966075300474e-15 
  398       2.363264496694e-10       2.900878619424e-12       4.804299117999e-13       5.568664517444e-15       1.608992455164e-13       1.861388360783e-14       1.955997721434e-15 
  399       2.356541780535e-10       2.898935558859e-12       2.241326456486e-13       5.585717722409e-15       1.595487137954e-13       1.827406005222e-14       1.945820168190e-15 
  400       2.350374818147e-10       2.896469346518e-12      -3.099615017300e-14       5.602868871363e-15       1.582126855052e-13       1.793960105896e-14       1.935544448994e-15 
  401       2.344758966947e-10       2.893479799472e-12      -2.848333310641e-13       5.620120754422e-15       1.568908840919e-13       1.761034689713e-14       1.925172406229e-15 
  402       2.339689345781e-10       2.889966831980e-12      -5.372539446356e-13       5.637476194726e-15       1.555830214455e-13       1.728613284772e-14       1.914705916584e-15 
  403       2.335160833112e-10       2.885930456270e-12      -7.881312212154e-13       5.654938048584e-15       1.542887978122e-13       1.696678916817e-14       1.904146891233e-15 
  404       2.331168065200e-10       2.881370783335e-12      -1.037336564353e-12       5.672509205613e-15       1.530079017061e-13       1.665214105698e-14       1.893497276008e-15 
  405       2.327705434291e-10       2.876288023714e-12      -1.284739541324e-12       5.690192588881e-15       1.517400098221e-13       1.634200861826e-14       1.882759051584e-15 
  406       2.324767086797e-10       2.870682488281e-12      -1.530207873638e-12       5.707991155050e-15       1.504847869479e-13       1.603620682632e-14       1.871934233646e-15 
  407       2.322346921487e-10       2.864554589037e-12      -1.773607427539e-12       5.725907894513e-15       1.492418858762e-13       1.573454549022e-14       1.861024873077e-15 
  408       2.320438587668e-10       2.857904839892e-12      -2.014802204515e-12       5.743945831538e-15       1.480109473169e-13       1.543682921833e-14       1.850033056124e-15 
  409       2.319035483369e-10       2.850733857458e-12      -2.253654331799e-12       5.762108024412e-15       1.467915998095e-13       1.514285738296e-14       1.838960904587e-15 
  410       2.318131195789e-10       2.843043039029e-12      -2.490038225028e-12       5.780397115693e-15       1.455835248732e-13       1.485246067887e-14       1.827810357811e-15 
  411       2.317720843521e-10       2.834836621394e-12      -2.723883648253e-12       5.798813965146e-15       1.443866551769e-13       1.456561229798e-14       1.816582509831e-15 
  412       2.317799778297e-10       2.826119696494e-12      -2.955134160394e-12       5.817358968667e-15       1.432009832159e-13       1.428232062273e-14       1.805278249105e-15 
  413       2.318363145534e-10       2.816897542078e-12      -3.183733081444e-12       5.836032503616e-15       1.420264966663e-13       1.400259297841e-14       1.793898474584e-15 
  414       2.319405882825e-10       2.807175622970e-12      -3.409623493071e-12       5.854834928640e-15       1.408631783444e-13       1.372643562377e-14       1.782444095736e-15 
  415       2.320922718449e-10       2.796959592343e-12      -3.632748239209e-12       5.873766583493e-15       1.397110061651e-13       1.345385374168e-14       1.770916032571e-15 
  416       2.322908169860e-10       2.786255292986e-12      -3.853049926663e-12       5.892827788854e-15       1.385699531004e-13       1.318485142975e-14       1.759315215658e-15 
  417       2.325356542196e-10       2.775068758576e-12      -4.070470925699e-12       5.912018846153e-15       1.374399871388e-13       1.291943169096e-14       1.747642586149e-15 
  418       2.328261926775e-10       2.763406214946e-12      -4.284953370646e-12       5.931340037389e-15       1.363210712431e-13       1.265759642429e-14       1.735899095802e-15 
  419       2.331618199592e-10       2.751274081357e-12      -4.496439160495e-12       5.950791624953e-15       1.352131633099e-13       1.239934641535e-14       1.724085707000e-15 
  420       2.335419019824e-10       2.738678971766e-12      -4.704869959488e-12       5.970373851448e-15       1.341162161281e-13       1.214468132701e-14       1.712203392775e-15 
  421       2.339657828328e-10       2.725627696097e-12      -4.910187197725e-12       5.990086939509e-15       1.330301773371e-13       1.189359969005e-14       1.700253136830e-15 
  422       2.344327846138e-10       2.712127261512e-12      -5.112332071756e-12       6.009931091626e-15       1.319549893864e-13       1.164609889376e-14       1.688235933557e-15 
  423       2.349422072971e-10       2.698184873678e-12      -5.311245545180e-12       6.029906489964e-15       1.308905894936e-13       1.140217517658e-14       1.676152788066e-15 
  424       2.354933285718e-10       2.683807938042e-12      -5.506868349240e-12       6.050013296185e-15       1.298369096033e-13       1.116182361676e-14       1.664004716198e-15 
  425       2.360854036953e-10       2.669004061095e-12      -5.699140983426e-12       6.070251651269e-15       1.287938763462e-13       1.092503812294e-14       1.651792744554e-15 
  426       2.367176653428e-10       2.653781051645e-12      -5.888003716066e-12       6.090621675334e-15       1.277614109971e-13       1.069181142483e-14       1.639517910515e-15 
  427       2.373893234572e-10       2.638146922089e-12      -6.073396584927e-12       6.111123467458e-15       1.267394294343e-13       1.046213506380e-14       1.627181262259e-15 
  428       2.380995650994e-10       2.622109889678e-12      -6.255259397810e-12       6.131757105499e-15       1.257278420980e-13       1.023599938355e-14       1.614783858791e-15 
  429       2.388475542980e-10       2.605678377793e-12      -6.433531733151e-12       6.152522645917e-15       1.247265539489e-13       1.001339352071e-14       1.602326769957e-15 
  430       2.396324318995e-10       2.588861017208e-12      -6.608152940615e-12       6.173420123598e-15       1.237354644271e-13       9.794305395467e-15       1.589811076472e-15 
  431       2.404533154180e-10       2.571666647366e-12      -6.779062141696e-12       6.194449551668e-15       1.227544674109e-13       9.578721702239e-15       1.577237869939e-15 
  432       2.413092988857e-10       2.554104317648e-12      -6.946198230310e-12       6.215610921321e-15       1.217834511753e-13       9.366627900258e-15       1.564608252867e-15 
  433       2.421994527022e-10       2.536183288638e-12      -7.109499873397e-12       6.236904201636e-15       1.208222983506e-13       9.158008204227e-15       1.551923338703e-15 
  434       2.431228234852e-10       2.517913033400e-12      -7.268905511518e-12       6.258329339400e-15       1.198708858817e-13       8.952845574941e-15       1.539184251841e-15 
  435       2.440784339197e-10       2.499303238743e-12      -7.424353359449e-12       6.279886258928e-15       1.189290849862e-13       8.751121709921e-15       1.526392127656e-15 
  436       2.450652826087e-10       2.480363806492e-12      -7.575781406781e-12       6.301574861886e-15       1.179967611133e-13       8.552817034048e-15       1.513548112516e-15 
  437       2.460823439228e-10       2.461104854761e-12      -7.723127418517e-12       6.323395027108e-15       1.170737739027e-13       8.357910690186e-15       1.500653363811e-15 
  438       2.471285678503e-10       2.441536719218e-12      -7.866328935668e-12       6.345346610424e-15       1.161599771431e-13       8.166380529819e-15       1.487709049968e-15 
  439       2.482028798472e-10       2.421669954359e-12      -8.005323275855e-12       6.367429444471e-15       1.152552187310e-13       7.978203103683e-15       1.474716350480e-15 
  440       2.493041806868e-10       2.401515334776e-12      -8.140047533898e-12       6.389643338527e-15       1.143593406294e-13       7.793353652389e-15       1.461676455924e-15 
  441       2.504313463105e-10       2.381083856428e-12      -8.270438582421e-12       6.411988078319e-15       1.134721788266e-13       7.611806097062e-15       1.448590567980e-15 
  442       2.515832276770e-10       2.360386737909e-12      -8.396433072447e-12       6.434463425853e-15       1.125935632946e-13       7.433533029969e-15       1.435459899459e-15 
  443       2.527586506126e-10       2.339435421722e-12      -8.517967433993e-12       6.457069119232e-15       1.117233179483e-13       7.258505705149e-15       1.422285674321e-15 
  444       2.539564156613e-10       2.318241575545e-12      -8.634977876672e-12       6.479804872478e-15       1.108612606039e-13       7.086694029043e-15       1.409069127697e-15 
  445       2.551752979345e-10       2.296817093501e-12      -8.747400390285e-12       6.502670375352e-15       1.100072029376e-13       6.918066551128e-15       1.395811505912e-15 
  446       2.564140469613e-10       2.275174097431e-12      -8.855170745422e-12       6.525665293174e-15       1.091609504444e-13       6.752590454546e-15       1.382514066505e-15 
  447       2.576713865381e-10       2.253324938163e-12      -8.958224494060e-12       6.548789266648e-15       1.083223023969e-13       6.590231546734e-15       1.369178078253e-15 
  448       2.589460145790e-10       2.231282196781e-12      -9.056496970157e-12       6.572041911679e-15       1.074910518039e-13       6.430954250058e-15       1.355804821191e-15 
  449       2.602367261365e-10       2.209058176704e-12      -9.149934728338e-12       6.595422588831e-15       1.066670206254e-13       6.274724863026e-15       1.342395557807e-15 
  450       2.615427871544e-10       2.186663359251e-12      -9.238530266344e-12       6.618929703843e-15       1.058501667573e-13       6.121521479228e-15       1.328951445542e-15 
  451       2.628635725183e-10       2.164107900580e-12      -9.322288427720e-12       6.642561384116e-15       1.050404804285e-13       5.971324371038e-15       1.315473621504e-15 
  452       2.641984439009e-10       2.141402137331e-12      -9.401215072667e-12       6.666315706721e-15       1.042379492376e-13       5.824112740638e-15       1.301963231038e-15 
  453       2.655467496856e-10       2.118556587589e-12      -9.475317085446e-12       6.690190698080e-15       1.034425581321e-13       5.679864712595e-15       1.288421427733e-15 
  454       2.669078248894e-10       2.095581951851e-12      -9.544602381756e-12       6.714184333655e-15       1.026542893882e-13       5.538557326428e-15       1.274849373430e-15 
  455       2.682809910859e-10       2.072489113996e-12      -9.609079916135e-12       6.738294537628e-15       1.018731225908e-13       5.400166529189e-15       1.261248238221e-15 
  456       2.696655563289e-10       2.049289142252e-12      -9.668759689343e-12       6.762519182584e-15       1.010990346127e-13       5.264667168029e-15       1.247619200460e-15 
  457       2.710608150749e-10       2.025993290164e-12      -9.723652755758e-12       6.786856089203e-15       1.003319995944e-13       5.132032982778e-15       1.233963446760e-15 
  458       2.724660481068e-10       2.002612997559e-12      -9.773771230761e-12       6.811303025936e-15       9.957198892375e-14       5.002236598512e-15       1.220282172007e-15 
  459       2.738805224567e-10       1.979159891517e-12      -9.819128298133e-12       6.835857708692e-15       9.881897121581e-14       4.875249518131e-15       1.206576579356e-15 
  460       2.753034913294e-10       1.955645787335e-12      -9.859738217440e-12       6.860517800524e-15       9.807291229218e-14       4.751042114932e-15       1.192847880241e-15 
  461       2.767341940248e-10       1.932082689499e-12      -9.895616331428e-12       6.885280911312e-15       9.733377516085e-14       4.629583625177e-15       1.179097294378e-15 
  462       2.781718558620e-10       1.908482792647e-12      -9.926779073409e-12       6.910144597447e-15       9.660151999580e-14       4.510842140675e-15       1.165326049769e-15 
  463       2.796156881017e-10       1.884858482540e-12      -9.953243974657e-12       6.935106361516e-15       9.587610411664e-14       4.394784601345e-15       1.151535382709e-15 
  464       2.810648878695e-10       1.861222337027e-12      -9.975029671793e-12       6.960163651986e-15       9.515748196833e-14       4.281376787801e-15       1.137726537787e-15 
  465       2.825186380795e-10       1.837587127014e-12      -9.992155914181e-12       6.985313862887e-15       9.444560510073e-14       4.170583313914e-15       1.123900767895e-15 
  466       2.839761073566e-10       1.813965817433e-12      -1.000464357131e-11       7.010554333497e-15       9.374042214836e-14       4.062367619392e-15       1.110059334228e-15 
  467       2.854364499605e-10       1.790371568205e-12      -1.001251464020e-11       7.035882348030e-15       9.304187880998e-14       3.956691962354e-15       1.096203506293e-15 
  468       2.868988057081e-10       1.766817735213e-12      -1.001579225278e-11       7.061295135314e-15       9.234991782828e-14       3.853517411898e-15       1.082334561911e-15 
  469       2.883622998971e-10       1.743317871266e-12      -1.001450068328e-11       7.086789868478e-15       9.166447896952e-14       3.752803840677e-15       1.068453787225e-15 
  470       2.898260432292e-10       1.719885727067e-12      -1.000866535561e-11       7.112363664638e-15       9.098549900318e-14       3.654509917477e-15       1.054562476697e-15 
  471       2.912891317327e-10       1.696535252182e-12      -9.998312850788e-12       7.138013584581e-15       9.031291168163e-14       3.558593099780e-15       1.040661933123e-15 
  472       2.927506466863e-10       1.673280596006e-12      -9.983470914293e-12       7.163736632444e-15       8.964664771978e-14       3.465009626347e-15       1.026753467630e-15 
  473       2.942096545415e-10       1.650136108731e-12      -9.964168463472e-12       7.189529755406e-15       8.898663477472e-14       3.373714509786e-15       1.012838399683e-15 
  474       2.956652068466e-10       1.627116342317e-12      -9.940435594925e-12       7.215389843368e-15       8.833279742538e-14       3.284661529128e-15       9.989180570907e-16 
  475       2.971163401692e-10       1.604236051451e-12      -9.912303591902e-12       7.241313728636e-15       8.768505715221e-14       3.197803222398e-15       9.849937760101e-16 
  476       2.985620760193e-10       1.581510194525e-12      -9.879804931685e-12       7.267298185610e-15       8.704333231677e-14       3.113090879190e-15       9.710669009491e-16 
  477       3.000014207730e-10       1.558953934594e-12      -9.842973292988e-12       7.293339930463e-15       8.640753814148e-14       3.030474533239e-15       9.571387847732e-16 
  478       3.014333655952e-10       1.536582640353e-12      -9.801843563341e-12       7.319435620829e-15       8.577758668916e-14       2.949902954994e-15       9.432107887094e-16 
  479       3.028568863626e-10       1.514411887095e-12      -9.756451846482e-12       7.345581855486e-15       8.515338684280e-14       2.871323644196e-15       9.292842823509e-16 
  480       3.042709435874e-10       1.492457457686e-12      -9.706835469749e-12       7.371775174039e-15       8.453484428511e-14       2.794682822443e-15       9.153606436620e-16 
  481       3.056744823398e-10       1.470735343529e-12      -9.653032991470e-12       7.398012056608e-15       8.392186147824e-14       2.719925425771e-15       9.014412589827e-16 
  482       3.070664321716e-10       1.449261745532e-12      -9.595084208351e-12       7.424288923509e-15       8.331433764344e-14       2.646995097223e-15       8.875275230332e-16 
  483       3.084457070392e-10       1.428053075077e-12      -9.533030162873e-12       7.450602134937e-15       8.271216874064e-14       2.575834179423e-15       8.736208389189e-16 
  484       3.098112052266e-10       1.407125954986e-12      -9.466913150675e-12       7.476947990655e-15       8.211524744819e-14       2.506383707150e-15       8.597226181347e-16 
  485       3.111618092687e-10       1.386497220487e-12      -9.396776727949e-12       7.503322729675e-15       8.152346314246e-14       2.438583399912e-15       8.458342805700e-16 
  486       3.124963858744e-10       1.366183920187e-12      -9.322665718830e-12       7.529722529942e-15       8.093670187752e-14       2.372371654518e-15       8.319572545131e-16 
  487       3.138137858495e-10       1.346203317033e-12      -9.244626222787e-12       7.556143508020e-15       8.035484636478e-14       2.307685537650e-15       8.180929766563e-16 
  488       3.151129861179e-10       1.326571263573e-12      -9.162707624510e-12       7.582581893696e-15       7.977779519276e-14       2.244471909921e-15       8.042428160889e-16 
  489       3.163935205947e-10       1.307297272479e-12      -9.076968674459e-12       7.609034560152e-15       7.920552115788e-14       2.182721177859e-15       7.904078437757e-16 
  490       3.176550620035e-10       1.288389301009e-12      -8.987471604102e-12       7.635498508974e-15       7.863801463208e-14       2.122434533247e-15       7.765890562177e-16 
  491       3.188972809342e-10       1.269855363583e-12      -8.894280148181e-12       7.661970696430e-15       7.807526446930e-14       2.063612910769e-15       7.627874508080e-16 
  492       3.201198458380e-10       1.251703531934e-12      -8.797459553108e-12       7.688448033245e-15       7.751725799477e-14       2.006256986186e-15       7.490040257989e-16 
  493       3.213224230214e-10       1.233941935258e-12      -8.697076585362e-12       7.714927384371e-15       7.696398099436e-14       1.950367174506e-15       7.352397802677e-16 
  494       3.225046766416e-10       1.216578760363e-12      -8.593199539888e-12       7.741405568761e-15       7.641541770389e-14       1.895943628154e-15       7.214957140835e-16 
  495       3.236662687002e-10       1.199622251822e-12      -8.485898248493e-12       7.767879359141e-15       7.587155079849e-14       1.842986235142e-15       7.077728278740e-16 
  496       3.248068590386e-10       1.183080712118e-12      -8.375244088246e-12       7.794345481781e-15       7.533236138190e-14       1.791494617242e-15       6.940721229912e-16 
  497       3.259261053322e-10       1.166962501800e-12      -8.261309989873e-12       7.820800616269e-15       7.479782897582e-14       1.741468128155e-15       6.803946014784e-16 
  498       3.270236630847e-10       1.151276039629e-12      -8.144170446154e-12       7.847241395282e-15       7.426793150921e-14       1.692905851685e-15       6.667412660365e-16 
  499       3.280991856235e-10       1.136029802727e-12      -8.023901520326e-12       7.873664404357e-15       7.374264530766e-14       1.645806599905e-15       6.531131199904e-16 
  500       3.291523240934e-10       1.121232326733e-12      -7.900580854473e-12       7.900066181668e-15       7.322194508270e-14       1.600168911334e-15       6.395111672556e-16 
  501       3.301827274518e-10       1.106892205946e-12      -7.774287677929e-12       7.926443217792e-15       7.270580392111e-14       1.555991049103e-15       6.259364123045e-16 
  502       3.311900424631e-10       1.093018093479e-12      -7.645102815675e-12       7.952791955485e-15       7.219419327427e-14       1.513270999127e-15       6.123898601330e-16 
  503       3.321739136934e-10       1.079618701410e-12      -7.513108696733e-12       7.979108789456e-15       7.168708294750e-14       1.472006468279e-15       5.988725162268e-16 
  504       3.331339835046e-10       1.066702800929e-12      -7.378389362569e-12       8.005390066133e-15       7.118444108936e-14       1.432194882557e-15       5.853853865280e-16 
  505       3.340698920497e-10       1.054279222489e-12      -7.241030475483e-12       8.031632083442e-15       7.068623418100e-14       1.393833385256e-15       5.719294774014e-16 
  506       3.349812772671e-10       1.042356855957e-12      -7.101119327017e-12       8.057831090575e-15       7.019242702549e-14       1.356918835141e-15       5.585057956011e-16 
  507       3.358677748748e-10       1.030944650764e-12      -6.958744846343e-12       8.083983287763e-15       6.970298273712e-14       1.321447804617e-15       5.451153482370e-16 
  508       3.367290183658e-10       1.020051616053e-12      -6.813997608666e-12       8.110084826048e-15       6.921786273078e-14       1.287416577897e-15       5.317591427410e-16 
  509       3.375646390019e-10       1.009686820832e-12      -6.666969843618e-12       8.136131807060e-15       6.873702671125e-14       1.254821149177e-15       5.184381868336e-16 
  510       3.383742658087e-10       9.998593941222e-13      -6.517755443660e-12       8.162120282780e-15       6.826043266252e-14       1.223657220804e-15       5.051534884906e-16 
  511       3.391575255703e-10       9.905785251089e-13      -6.366449972475e-12       8.188046255320e-15       6.778803683718e-14       1.193920201451e-15       4.919060559090e-16 
  512       3.399140428235e-10       9.818534632904e-13      -6.213150673370e-12       8.213905676694e-15       6.731979374566e-14       1.165605204282e-15       4.786968974741e-16 
  513       3.406434398528e-10       9.736935186293e-13      -6.057956477669e-12       8.239694448586e-15       6.685565614565e-14       1.138707045128e-15       4.655270217253e-16 
  514       3.413453366845e-10       9.661080617016e-13      -5.900968013114e-12       8.265408422126e-15       6.639557503136e-14       1.113220240656e-15       4.523974373232e-16 
  515       3.420193510819e-10       9.591065238475e-13      -5.742287612262e-12       8.291043397664e-15       6.593949962289e-14       1.089139006538e-15       4.393091530156e-16 
  516       3.426650985395e-10       9.526983973212e-13      -5.582019320880e-12       8.316595124535e-15       6.548737735554e-14       1.066457255626e-15       4.262631776041e-16 
  517       3.432821922775e-10       9.468932354404e-13      -5.420268906347e-12       8.342059300840e-15       6.503915386913e-14       1.045168596122e-15       4.132605199105e-16 
  518       3.438702432368e-10       9.417006527374e-13      -5.257143866047e-12       8.367431573212e-15       6.459477299738e-14       1.025266329744e-15       4.003021887435e-16 
  519       3.444288600733e-10       9.371303251081e-13      -5.092753435771e-12       8.392707536591e-15       6.415417675715e-14       1.006743449905e-15       3.873891928647e-16 
  520       3.449576491524e-10       9.331919899627e-13      -4.927208598110e-12       8.417882733995e-15       6.371730533788e-14       9.895926398762e-16       3.745225409556e-16 
  521       3.454562145440e-10       9.298954463757e-13      -4.760622090856e-12       8.442952656293e-15       6.328409709082e-14       9.738062709636e-16       3.617032415835e-16 
  522       3.459241580165e-10       9.272505552356e-13      -4.593108415399e-12       8.467912741977e-15       6.285448851840e-14       9.593764006763e-16       3.489323031685e-16 
  523       3.463610790320e-10       9.252672393951e-13      -4.424783845123e-12       8.492758376935e-15       6.242841426359e-14       9.462947708976e-16       3.362107339496e-16 
  524       3.467665747405e-10       9.239554838215e-13      -4.255766433806e-12       8.517484894222e-15       6.200580709916e-14       9.345528060569e-16       3.235395419511e-16 
  525       3.471402399747e-10       9.233253357462e-13      -4.086176024014e-12       8.542087573833e-15       6.158659791709e-14       9.241416112995e-16       3.109197349493e-16 
  526       3.474816672444e-10       9.233869048150e-13      -3.916134255504e-12       8.566561642475e-15       6.117071571781e-14       9.150519706584e-16       2.983523204389e-16 
  527       3.477905391934e-10       9.241485663759e-13      -3.745755917592e-12       8.590902761329e-15       6.075809885066e-14       9.072735692371e-16       2.858383231333e-16 
  528       3.480669087883e-10       9.256115164878e-13      -3.575122726689e-12       8.615108504617e-15       6.034872909789e-14       9.007926398581e-16       2.733788380645e-16 
  529       3.483109268566e-10       9.277750668406e-13      -3.404308841177e-12       8.639176921419e-15       5.994259851083e-14       8.955942478174e-16       2.609749788839e-16 
  530       3.485227503587e-10       9.306384273927e-13      -3.233389456588e-12       8.663106051355e-15       5.953969823820e-14       8.916630588356e-16       2.486278604342e-16 
  531       3.487025424226e-10       9.342007057462e-13      -3.062440810264e-12       8.686893924572e-15       5.914001852024e-14       8.889833368939e-16       2.363385987242e-16 
  532       3.488504723782e-10       9.384609065222e-13      -2.891540186026e-12       8.710538561727e-15       5.874354868295e-14       8.875389420706e-16       2.241083109022e-16 
